question,answer,source
:harry:*張替週報*:harry:  *■Domain 1on1の後半戦*  *先週1on1してくれたみなさん、自己開示していろいろ話してくれてありがとうございました！*  先週に引き続き、四半期毎のDomain全員との1on1を行います。先週の週報で共有済みのとおり、今回は「ひとりひとりを理解する」をゴールにしたいと思います。アジェンダは以下です（ただ、別途話したいことがあればそちらに時間を使っても問題ないです）。  :black_small_square:Domain 1on1のアジェンダ 　・趣味、特技 　・自分は一言でいうとどういう人間か？ 　・UBに入った理由・実現したいこと？ 　・UBに入った理由・実現したいことはいま何%実現できているか？ 　・その他、話したいこと   *■PJの標準フォーマットを作成中* 各PJや各チームでPJ管理の方法がばらばらになっており、「どこにPJ情報があるかわからない」「予算管理・OKR・中計・人員計画などと記載粒度が異なる・転記作業が発生している」「PJの管理情報（体制・スコープなど）が変更されたときに連携が漏れる」など、非効率が発生しています。そのため、PJ管理の標準フォーマットを作成して共通部分は共通化し、PJ固有情報はリンクを貼って探しに行ける状態にしたいと思います。  数週間前に張替・王・おかゆ・蒲原で素案をブレストして、現在張替にて素案を作成中。作成次第、リーダーにレビュー・FBしてもらい、Fixしようと思います。目的は「効率化」なので、無駄に管理情報を増やさないよう、うまく作りたいと思います。   *■LLM/GPT関連でいろいろ仕込み中* 6月の人工知能学会（熊本）でUB Researchが研究成果を発表予定。僕も参加してネットワークを作りつつ、各社と事業提携の可能性を模索したいと思います。,:harry:*張替週報*:harry:  *■Domain 1on1の後半戦*  *先週1on1してくれたみなさん、自己開示していろいろ話してくれてありがとうございました！*  先週に引き続き、四半期毎のDomain全員との1on1を行います。先週の週報で共有済みのとおり、今回は「ひとりひとりを理解する」をゴールにしたいと思います。アジェンダは以下です（ただ、別途話したいことがあればそちらに時間を使っても問題ないです）。  :black_small_square:Domain 1on1のアジェンダ 　・趣味、特技 　・自分は一言でいうとどういう人間か？ 　・UBに入った理由・実現したいこと？ 　・UBに入った理由・実現したいことはいま何%実現できているか？ 　・その他、話したいこと   *■PJの標準フォーマットを作成中* 各PJや各チームでPJ管理の方法がばらばらになっており、「どこにPJ情報があるかわからない」「予算管理・OKR・中計・人員計画などと記載粒度が異なる・転記作業が発生している」「PJの管理情報（体制・スコープなど）が変更されたときに連携が漏れる」など、非効率が発生しています。そのため、PJ管理の標準フォーマットを作成して共通部分は共通化し、PJ固有情報はリンクを貼って探しに行ける状態にしたいと思います。  数週間前に張替・王・おかゆ・蒲原で素案をブレストして、現在張替にて素案を作成中。作成次第、リーダーにレビュー・FBしてもらい、Fixしようと思います。目的は「効率化」なので、無駄に管理情報を増やさないよう、うまく作りたいと思います。   *■LLM/GPT関連でいろいろ仕込み中* 6月の人工知能学会（熊本）でUB Researchが研究成果を発表予定。僕も参加してネットワークを作りつつ、各社と事業提携の可能性を模索したいと思います。,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> 【*中期経営計画】Sys&amp;Ops Domainのみなさんにアンケート回答のお願い（回答時間目安：1分）*  ■背景 現在、中期経営計画のなかで、「情報配置場所/ツールの整理」という課題に対応しています。この効果の試算のために、アンケート調査をさせてください。集計した情報をもとに効果を試算して、計画に組み込みたいと思います。  ■対象者 社員＋フルタイム勤務の方々（業務委託・派遣社員・アルバイト等）  ■依頼事項 以下のアンケートフォームから回答をお願いします。 <https://docs.google.com/forms/d/e/1FAIpQLSciO-k7zXTdGkr2a4k-Dis0wqO6_ZBL5dqQV21uuAEw0Ko_1Q/viewform>  ■期日 *5/29（本日）*,<!subteam^S04JM2XSJSG> 【*中期経営計画】Sys&amp;Ops Domainのみなさんにアンケート回答のお願い（回答時間目安：1分）*  ■背景 現在、中期経営計画のなかで、「情報配置場所/ツールの整理」という課題に対応しています。この効果の試算のために、アンケート調査をさせてください。集計した情報をもとに効果を試算して、計画に組み込みたいと思います。  ■対象者 社員＋フルタイム勤務の方々（業務委託・派遣社員・アルバイト等）  ■依頼事項 以下のアンケートフォームから回答をお願いします。 <https://docs.google.com/forms/d/e/1FAIpQLSciO-k7zXTdGkr2a4k-Dis0wqO6_ZBL5dqQV21uuAEw0Ko_1Q/viewform>  ■期日 *5/29（本日）*,Slack #corp-ops-all
<@UFV0JQ5N0> <@U7CKZ19BQ> <@U0SBPJ484> <@UF7LFC47M> Notionのチームスペース移行について、Ops Divって誰が進めてます？,<@UFV0JQ5N0> <@U7CKZ19BQ> <@U0SBPJ484> <@UF7LFC47M> Notionのチームスペース移行について、Ops Divって誰が進めてます？,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> こちら、会議室利用に関する重要なアナウンスなので、出社する方は必ず確認しておいてくださいー <https://uzabase.slack.com/archives/C14E2EVFV/p1685425412144689>,<!subteam^S04JM2XSJSG> こちら、会議室利用に関する重要なアナウンスなので、出社する方は必ず確認しておいてくださいー <https://uzabase.slack.com/archives/C14E2EVFV/p1685425412144689>,Slack #corp-ops-all
<!subteam^S02L2R7STSS> ちょっと聞きたいんですが、Sansanの情報って各Salesforceにどのくらい連携されてますっけ？ 氏名、法人名、部署名、役職名、メールアドレスあたりが連携されていればいいなと。特に、これまであまり管理されてこなかった「役職名」がエンタープライス開拓で重要になってくるので確認したく。,<!subteam^S02L2R7STSS> ちょっと聞きたいんですが、Sansanの情報って各Salesforceにどのくらい連携されてますっけ？ 氏名、法人名、部署名、役職名、メールアドレスあたりが連携されていればいいなと。特に、これまであまり管理されてこなかった「役職名」がエンタープライス開拓で重要になってくるので確認したく。,Slack #corp-ops-all
<@U057TBZAGNM> <@UFV0JQ5N0> ITS/OpsのNotionチームスペースの移管って誰が担当してますか？Domain内でDBを共通化するのか、Division毎に共通化するのかなど決めたく。,<@U057TBZAGNM> <@UFV0JQ5N0> ITS/OpsのNotionチームスペースの移管って誰が担当してますか？Domain内でDBを共通化するのか、Division毎に共通化するのかなど決めたく。,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> Notionのチームスペース移行に伴い、「組織」だけではなく*「プロジェクト」単位でもワークスペースを分ける必要があります*。もし各PJにて未作成であれば、対応お願いできますか。,<!subteam^S04JM2XSJSG> Notionのチームスペース移行に伴い、「組織」だけではなく*「プロジェクト」単位でもワークスペースを分ける必要があります*。もし各PJにて未作成であれば、対応お願いできますか。,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> こちら、15時半からのOKR共有会で使用する資料です。可能であれば事前に目を通して、質問等もらえればと思います。 <https://docs.google.com/presentation/d/1Cw0ryMvIpCNGNsZ81Gaw76bVN6a3R9cE8wjETUDnBi0/edit?usp=sharing>,<!subteam^S04JM2XSJSG> こちら、15時半からのOKR共有会で使用する資料です。可能であれば事前に目を通して、質問等もらえればと思います。 <https://docs.google.com/presentation/d/1Cw0ryMvIpCNGNsZ81Gaw76bVN6a3R9cE8wjETUDnBi0/edit?usp=sharing>,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> 360FBのリクエストは本日までなので、対応未済の人は対応お願いします！ <https://uzabase.slack.com/archives/CS5EQ4X9C/p1686183898743469>,<!subteam^S04JM2XSJSG> 360FBのリクエストは本日までなので、対応未済の人は対応お願いします！ <https://uzabase.slack.com/archives/CS5EQ4X9C/p1686183898743469>,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> 8月に「四半期ごとのDomainメンバー全員との1on1」を実施します。  *対象の方は、下記の候補日時に、私との1on1の設定をよろしくお願いします！*  ■目的 課題感・やりたいことをDomainリーダーとメンバーが共有している状態を作ること  ■対象 System&amp;Operation Domain全メンバー   ※正社員＋契約社員は必須。業務委託・派遣社員の方は任意。   ※コミュニケーション頻度が高いDivisionリーダーとTeamリーダーは除く  ■候補日時 7/31週-8/7週 スケジュールに「Domain 1on1 ブロック」と記載している時間帯 ※時間が合わなければ調整するので教えてください  ■時間 30分  ■アジェンダ 別途共有します（1Qに実施した「ポリシー実践に向けた課題ヒアリング」にする想定）,<!subteam^S04JM2XSJSG> 8月に「四半期ごとのDomainメンバー全員との1on1」を実施します。  *対象の方は、下記の候補日時に、私との1on1の設定をよろしくお願いします！*  ■目的 課題感・やりたいことをDomainリーダーとメンバーが共有している状態を作ること  ■対象 System&amp;Operation Domain全メンバー   ※正社員＋契約社員は必須。業務委託・派遣社員の方は任意。   ※コミュニケーション頻度が高いDivisionリーダーとTeamリーダーは除く  ■候補日時 7/31週-8/7週 スケジュールに「Domain 1on1 ブロック」と記載している時間帯 ※時間が合わなければ調整するので教えてください  ■時間 30分  ■アジェンダ 別途共有します（1Qに実施した「ポリシー実践に向けた課題ヒアリング」にする想定）,Slack #corp-ops-all
